state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
IL,2,2,3.0,True,none,,,2.0,,,[],,,,,,,,True
AZ,1,1,3.5,True,none,,,,,[],,,,,,,,,False
NV,1,1,4.0,False,none,,casual,1.0,,,[],,,,,,,,False
AZ,1,1,3.0,False,none,,,1.0,,,['lot'],,True,,,,,,True
QC,3,2,4.0,True,none,,casual,3.0,True,,,,,,,,True,,False
AZ,1,1,3.0,False,none,loud,,,,,,,,,,[],,,False
QC,3,2,3.5,True,none,,,,,,,,,,,[],True,,False
NV,1,1,4.5,True,none,,,3.0,True,,[],,,,True,,,,False
NV,1,1,2.5,True,none,,casual,2.0,True,,,,False,,,,True,,False
NV,1,1,1.0,True,none,very_loud,casual,1.0,False,,,,,,,,,,False
QC,3,2,3.0,True,none,,,,,,,,,,,[],True,,False
EDH,5,5,3.5,True,none,,,1.0,,,[],,,,,,,,True
EDH,5,5,4.0,True,none,,,2.0,,,[],,,,,,True,,False
NC,1,2,3.0,True,none,,,3.0,,,[],,True,,,,,,False
BW,4,5,3.5,True,none,,dressy,3.0,,,,,,outdoor,,,True,,False
AZ,1,1,2.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,4.0,True,beer_and_wine,,casual,,,,[],,,,,,,,False
EDH,5,5,3.5,True,none,average,casual,1.0,False,,,,,,,,True,,False
QC,3,2,4.5,True,none,,casual,2.0,True,,,,,,,,True,,True
AZ,1,1,3.0,True,none,,,2.0,,,[],,,,,,,,False
NV,1,1,4.5,True,none,,,1.0,,,[],,,,,,,,True
PA,2,2,5.0,True,none,,,3.0,,,[],,,,,,,,False
QC,3,2,5.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,4.5,True,none,,casual,1.0,False,,,,,,,,True,,False
NV,1,1,2.0,True,none,,casual,2.0,False,,,,,,,,,,True
PA,2,2,4.0,True,none,,,2.0,,,['street'],,False,,,,,,False
WI,3,2,4.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,3.0,False,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,4.0,False,none,,,1.0,,,[],,,,,,,,False
WI,3,2,4.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,2.5,True,none,,casual,2.0,False,,,,,,,,False,,False
NV,1,1,4.0,False,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,False,none,,,1.0,,,['lot'],,,,,,,,False
QC,3,2,4.0,True,none,,casual,2.0,,,,,,,,,True,,False
QC,3,2,4.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,4.5,True,none,,,3.0,,,['street'],,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,False,,[],,,,,,,,False
EDH,5,5,4.0,False,none,,casual,3.0,,,[],,,,,,True,,False
EDH,5,5,4.5,True,none,,,3.0,,,['street'],,,,,,,,False
EDH,5,5,4.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,3.5,False,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,5.0,True,none,,,2.0,,,['street'],,,,,,,,False
NV,1,1,4.5,False,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
EDH,5,5,4.5,True,none,,,2.0,,,['street'],,,,,,,,False
AZ,1,1,5.0,False,none,,,2.0,,,['lot'],,True,,,,,,False
EDH,5,5,3.5,False,none,,,,,,[],,,,,,True,,False
PA,2,2,3.0,False,none,,casual,,,,,,,,,[],True,,False
QC,3,2,4.5,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,False,none,,,1.0,,,"['garage', 'validate', 'lot', 'valet']",,,,,,,,False
PA,2,2,4.5,True,none,,,3.0,,,['street'],,,,,,,,False
AZ,1,1,5.0,True,none,,,2.0,True,,[],,,,,,,,False
QC,3,2,2.5,True,none,,,2.0,,,[],,False,,True,,,,False
NC,1,2,3.5,True,none,average,casual,1.0,,,,,,,,,False,,False
QC,3,2,4.5,True,none,,,1.0,,,[],,,,True,,,,False
PA,2,2,5.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,[],,,,True,,,,False
PA,2,2,4.0,True,none,,,1.0,,,[],,,,True,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,[],,,,True,,,,False
QC,3,2,2.0,True,none,,,4.0,False,,,,,,,,False,,False
PA,2,2,4.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,5.0,True,none,,casual,1.0,False,,,,,,,,True,,False
NV,1,1,3.5,True,none,,,2.0,False,,,,,,,,True,,False
NV,1,1,5.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,2.0,True,none,,,,,,[],,,,,,,,False
PA,2,2,4.5,True,none,,,2.0,,,[],,,,,,,,False
WI,3,2,2.0,True,none,,,3.0,,,[],,,,,,,,False
WI,3,2,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,1.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,3.0,,,[],,False,,,,,,False
QC,3,2,4.5,True,none,,,,,,[],,,,,,,,False
QC,3,2,5.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,3.0,True,none,,casual,,,,[],,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,False,none,,,2.0,,,['lot'],,,,,,,,False
QC,3,2,3.5,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,5.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,3.0,True,none,,,,,,[],,,,,,,,False
EDH,5,5,4.5,True,none,,,2.0,,,[],,,,,,,,False
NC,1,2,4.0,True,none,,,2.0,,,[],,,,,,,,False
EDH,5,5,3.5,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,4.0,True,none,,,2.0,,,[],,,,,,,,False
PA,2,2,2.0,False,none,,,1.0,,,[],,,,,,,,False
QC,3,2,2.0,True,none,quiet,casual,,False,,,,,,,,False,,True
AZ,1,1,3.5,False,none,,,2.0,,,[],,,,,,,,False
NV,1,1,4.5,False,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,[],,,,,,,,False
NC,1,2,3.5,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,5.0,True,none,,,2.0,,,[],,False,,,,,,False
PA,2,2,4.0,True,none,,casual,3.0,True,,,,,,,,False,,False
QC,3,2,4.0,True,none,,,2.0,,,[],,,,,,,,False
NV,1,1,2.0,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,[],,,,,,,,False
NC,1,2,4.5,True,none,,,1.0,,,[],,,,,,,,False
NC,1,2,4.5,True,none,,,,,,"['garage', 'street', 'lot', 'valet']",,,,,,,,False
QC,3,2,3.5,True,none,,casual,2.0,True,,,,,,,,True,,False
NV,1,1,5.0,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,3.5,False,none,,,1.0,,,['lot'],,,,,,,,False
WI,3,2,4.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,5.0,True,none,,,1.0,,,['garage'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,[],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,5.0,True,none,,,2.0,,,[],,,,,,,,False
EDH,5,5,4.0,True,none,,,2.0,,,['street'],,,,,,,,False
PA,2,2,4.5,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,4.5,True,none,,casual,2.0,True,,,,,,,,True,,False
AZ,1,1,4.0,False,none,,,,,,['lot'],,,,,,,,False
PA,2,2,4.5,True,none,,,,,,"['street', 'lot']",,,,,,,,False
AZ,1,1,3.0,True,none,,,,True,,,,,,False,,True,,False
QC,3,2,4.0,True,none,,,,,,[],,True,,,,,,False
QC,3,2,2.5,False,beer_and_wine,,casual,2.0,,,,,,,,,True,,True
EDH,5,5,2.5,True,none,,casual,1.0,False,,,,,,,,False,,False
NC,1,2,2.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,5.0,True,beer_and_wine,,casual,2.0,,,,,,,,,True,,False
AZ,1,1,3.0,True,none,average,,1.0,,,,,,,,,False,,False
QC,3,2,4.5,False,none,,casual,,,,[],,,,,,,,False
QC,3,2,4.5,True,none,,casual,2.0,False,,,,,,,,True,,False
NV,1,1,3.5,True,none,,,1.0,False,,,,,,,,False,,False
NV,1,1,3.0,True,none,,,2.0,,,[],,True,,,,,,False
NV,1,1,1.5,False,full_bar,,,2.0,,,,,,,,,False,,False
AZ,1,1,2.0,True,none,,,,False,,,,False,,,,True,,False
NV,1,1,3.5,False,none,,casual,,,,,,,,,,False,,True
PA,2,2,2.5,True,full_bar,,,2.0,,,,,,no,,,,,False
QC,3,2,4.0,True,none,,,,,,[],,,,,,,,False
QC,3,2,4.0,True,none,,casual,,True,,,,,,,,True,,False
AZ,1,1,1.5,True,none,,,,False,,,,,,,,True,,False
AZ,1,1,3.0,False,none,,casual,1.0,,,,,,,,,,,False
QC,3,2,2.5,True,none,quiet,,,,,,,True,,,,False,,False
EDH,5,5,3.5,True,beer_and_wine,,,2.0,,,,,,,,,True,,False
EDH,5,5,3.5,True,none,,,2.0,,,,,True,,,,,,False
QC,3,2,5.0,True,none,,,,,,,,,,True,,True,,False
NC,1,2,1.5,True,none,,,,,,,,,,,,True,,False
NV,1,1,3.5,True,none,,,,False,,,,,,,,True,,False
NV,1,1,3.0,True,none,,,,True,,,,,,,,True,,False
WI,3,2,4.0,True,none,,casual,,,,,,,,,,,,False
AZ,1,1,2.5,True,none,,,,,,,,True,,,,,,False
QC,3,2,1.5,False,none,,,,,,,,,,,,,,False
NC,1,2,4.5,True,none,,,1.0,,,[],,True,,,,,,False
QC,3,2,4.0,True,none,,,,,,,,,,,,,,True
QC,3,2,3.0,True,none,,,3.0,,,,,,,,,,,False
QC,3,2,1.0,True,none,,,,False,,,,,,,,True,,False
WI,3,2,2.0,True,none,,,,,,,,,,,,,,True
AZ,1,1,1.0,True,none,,,,False,,,,,,,,,,False
AZ,1,1,4.5,False,none,average,,1.0,,,,,,,,,,,False
QC,3,2,3.0,True,none,average,,1.0,,,,,True,,,,,,False
EDH,5,5,4.0,True,none,quiet,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,1.0,,,,,,,,,,,False
AZ,1,1,2.5,False,none,,casual,,,,,,True,,,,True,,False
NV,1,1,2.5,False,none,,,,,,,,,,,,,,False
EDH,5,5,4.0,True,none,,,1.0,,,,,,,,,,,False
QC,3,2,2.5,True,none,,,,False,,,,,,,,True,,False
AZ,1,1,2.5,True,none,,,,,,,,,,,,False,,False
EDH,5,5,4.0,True,none,,casual,,False,,,,,,,,True,,False
PA,2,2,3.0,False,none,,,2.0,,,,,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,,,,,,,,,False
QC,3,2,5.0,True,none,,,2.0,,,,,,,,,,,False
QC,3,2,4.0,True,none,average,,,,,,,,,,,,,False
QC,3,2,4.0,True,none,,,,,,,,,,,,True,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,3.0,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,3.0,,,,,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,,,,,,,,,False
QC,3,2,4.0,True,none,,,2.0,,,,,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,,,,,,,,,False
NV,1,1,3.0,True,none,,,2.0,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,True,,False
QC,3,2,2.0,True,none,,,2.0,,,,,,,,,,,False
NV,1,1,4.0,True,none,,,4.0,,,,,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,,,,,,,,,False
AZ,1,1,3.5,True,none,,,,,,,,,,,,,,False
NV,1,1,2.5,True,none,,,,,,,,,,,,,,False
PA,2,2,1.5,True,none,,,4.0,,,,,,,,,,,False
AZ,1,1,3.0,False,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,2.0,,,,,,,,,,,False
QC,3,2,2.0,True,none,,,,,,,,,,,,,,False
QC,3,2,4.0,False,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,2.0,,,,,,,,,,,False
QC,3,2,2.0,True,full_bar,,,,,,,,,,,,,,False
WI,3,2,4.0,False,none,,,,,,,,,,,,,,False
EDH,5,5,3.0,True,none,,,3.0,,,,,,,,,,,False
NV,1,1,4.5,True,none,,,,,,,,,,,,,,False
PA,2,2,3.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,3.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,3.5,False,none,,,,,,,,,,,,,,False
NV,1,1,2.5,False,none,,,,,,,,,,,,,,False
AZ,1,1,2.5,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,3.0,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,,,False
QC,3,2,2.0,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,,,False
ON,3,2,3.5,True,none,,,,,,,,,,,,,,False
ON,3,2,4.0,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,False,none,,,,,,,,,,,,,,False
PA,2,2,3.5,True,none,,,,,,,,,,,,,,False
MLN,5,5,5.0,True,none,,,,,,,,,,,,,,False
PA,2,2,4.5,True,none,,,,,,,,,,,,,,False
QC,3,2,4.0,True,none,,,,,,,,,,,,,,False
MLN,5,5,4.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,5.0,True,none,,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,,,,,,,,,,,,False
AZ,1,1,4.0,False,none,,,,,,,,,,,,,,False
NC,1,2,3.5,True,none,,,,,,,,True,,,,,,False
AZ,1,1,3.0,False,full_bar,loud,casual,2.0,False,[],['street'],,True,outdoor,False,['latenight'],True,False,True
AZ,1,1,2.0,False,full_bar,average,casual,1.0,False,[],['lot'],,True,outdoor,True,[],True,,True
AZ,1,1,3.5,False,full_bar,very_loud,casual,1.0,True,[],['lot'],,True,outdoor,False,['latenight'],True,,True
EDH,5,5,3.5,True,beer_and_wine,average,casual,2.0,False,[],[],['vegan'],False,,,['lunch'],True,True,False
EDH,5,5,4.5,True,none,loud,casual,2.0,True,['casual'],['street'],['vegan'],True,,True,[],True,,False
BW,4,5,4.0,True,full_bar,quiet,casual,2.0,False,[],['street'],['vegan'],False,outdoor,,['lunch'],True,True,True
BW,4,5,4.5,True,beer_and_wine,loud,casual,2.0,,[],['street'],,True,outdoor,,[],True,,False
BW,4,5,3.5,True,full_bar,,dressy,2.0,False,[],[],[],True,outdoor,,[],True,,True
NV,1,1,3.5,False,full_bar,quiet,casual,2.0,True,['trendy'],[],,True,outdoor,,[],True,,True
QC,3,2,4.0,True,full_bar,quiet,casual,2.0,False,[],"['garage', 'street']",,True,no,True,[],True,,False
PA,2,2,4.0,True,full_bar,average,casual,2.0,False,[],[],,,outdoor,,[],True,,False
BW,4,5,3.5,True,beer_and_wine,,casual,2.0,False,[],[],['vegan'],True,no,,[],True,False,False
MLN,5,5,3.5,True,full_bar,average,casual,2.0,,[],[],,False,outdoor,,[],True,,False
WI,3,2,3.0,True,none,quiet,casual,1.0,True,['casual'],[],,True,,False,[],False,,False
AZ,1,1,1.5,True,none,quiet,casual,2.0,True,[],['lot'],,False,,True,"['lunch', 'dinner']",False,True,False
AZ,1,1,2.5,True,none,average,casual,1.0,True,[],[],,False,,True,[],False,,False
AZ,1,1,4.5,True,none,quiet,casual,1.0,False,[],['lot'],,False,,True,[],True,,False
PA,2,2,3.0,False,none,average,casual,2.0,False,[],['street'],,,,False,[],True,,False
BW,4,5,4.0,True,full_bar,,casual,3.0,False,[],['lot'],,True,outdoor,True,['dinner'],True,True,True
WI,3,2,4.5,True,full_bar,average,casual,2.0,False,[],['lot'],,False,no,True,,True,,True
AZ,1,1,2.5,True,none,average,casual,2.0,True,[],[],,False,,False,[],False,,False
NC,1,2,2.5,True,none,average,casual,2.0,True,[],['lot'],,False,,True,"['lunch', 'dinner']",False,,True
AZ,1,1,1.5,True,none,loud,casual,1.0,False,[],[],,True,,False,[],False,,False
PA,2,2,4.5,False,none,quiet,dressy,3.0,False,[],['street'],,True,,False,['dinner'],True,,False
QC,3,2,3.0,True,full_bar,average,casual,3.0,,[],[],,True,,False,[],True,,True
NV,1,1,4.0,True,full_bar,quiet,casual,2.0,False,[],[],,False,,False,['lunch'],True,,False
PA,2,2,3.5,False,none,loud,casual,2.0,True,[],['street'],,False,,True,['lunch'],True,,False
EDH,5,5,4.5,True,none,quiet,casual,2.0,False,[],['street'],,,,True,[],True,,True
BW,4,5,3.0,True,beer_and_wine,loud,casual,2.0,False,[],[],,True,yes,,[],True,True,True
QC,3,2,2.5,True,full_bar,loud,casual,3.0,False,[],['lot'],,True,,False,['dinner'],True,,True
AZ,1,1,4.0,False,none,average,casual,1.0,True,[],['lot'],,True,,True,[],False,,True
NC,1,2,3.5,True,beer_and_wine,loud,casual,2.0,False,['casual'],['street'],,True,,False,[],True,,True
QC,3,2,3.5,True,full_bar,,casual,2.0,False,[],"['street', 'lot']",,False,,True,[],True,,True
AZ,1,1,3.0,True,none,quiet,casual,1.0,False,[],[],,True,,False,[],True,,False
NV,1,1,3.5,True,full_bar,loud,casual,1.0,False,[],['lot'],,False,no,True,[],True,,False
AZ,1,1,3.5,True,none,very_loud,casual,1.0,False,[],[],,False,,False,[],True,,False
NV,1,1,2.5,True,none,average,casual,2.0,True,[],[],,False,,False,[],False,,False
PA,2,2,4.0,True,none,quiet,casual,1.0,False,['casual'],[],,True,,False,"['lunch', 'dinner']",False,,False
WI,3,2,2.0,False,beer_and_wine,average,casual,2.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,2.5,True,none,quiet,casual,1.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,4.5,True,none,quiet,casual,1.0,True,[],[],,True,,True,['lunch'],False,,False
NC,1,2,4.0,False,full_bar,average,casual,2.0,True,[],['lot'],,True,,True,[],True,,True
EDH,5,5,3.5,True,full_bar,quiet,dressy,3.0,False,['romantic'],[],,True,,False,['dinner'],True,,True
EDH,5,5,3.0,True,full_bar,average,casual,3.0,False,[],['street'],,False,,False,,True,,True
PA,2,2,3.0,True,none,average,casual,2.0,True,[],[],,True,,True,[],True,,False
EDH,5,5,3.0,True,full_bar,average,casual,2.0,False,[],[],,True,,False,['dinner'],True,True,True
QC,3,2,4.0,True,full_bar,average,casual,2.0,True,['casual'],[],,True,,False,[],True,,False
QC,3,2,3.0,True,none,average,casual,2.0,False,[],[],,False,,False,['lunch'],True,,False
WI,3,2,3.5,True,none,average,casual,1.0,True,['casual'],[],,True,,True,"['lunch', 'dinner']",True,,False
PA,2,2,3.5,True,none,average,casual,2.0,False,[],['street'],,True,,False,"['lunch', 'breakfast']",True,,False
NV,1,1,3.0,False,beer_and_wine,average,casual,2.0,False,['casual'],['garage'],,True,,False,[],True,,True
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,[],[],,False,,False,[],True,,False
QC,3,2,5.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,"['latenight', 'lunch']",False,,True
QC,3,2,3.0,True,none,very_loud,casual,3.0,False,[],['lot'],,False,,False,[],True,,False
WI,3,2,3.5,True,none,quiet,casual,2.0,True,[],[],,False,,True,[],False,,False
AZ,1,1,3.0,True,none,average,casual,2.0,False,[],[],,True,,False,[],True,,False
QC,3,2,4.0,True,none,average,casual,3.0,False,[],[],,True,,,[],True,,True
NV,1,1,3.5,True,full_bar,loud,casual,1.0,True,[],[],,True,,True,[],True,,False
EDH,5,5,4.5,True,full_bar,quiet,dressy,4.0,False,[],[],,True,,True,[],True,,False
QC,3,2,4.5,True,none,quiet,casual,2.0,True,[],[],,False,,True,[],True,,False
NV,1,1,2.5,True,none,loud,casual,1.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,2.5,True,none,loud,casual,4.0,False,[],[],,,,False,[],True,,False
QC,3,2,3.0,True,full_bar,very_loud,,3.0,,[],['street'],,False,outdoor,,,True,,True
AZ,1,1,3.5,True,none,average,casual,2.0,True,[],[],,True,,True,[],False,,False
AZ,1,1,2.5,False,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,False,,False,[],True,,False
PA,2,2,4.5,True,none,loud,casual,1.0,False,[],[],,True,,False,[],False,,False
QC,3,2,4.0,True,full_bar,average,casual,4.0,False,[],[],,True,,False,[],True,,False
NC,1,2,3.5,True,none,average,casual,2.0,False,[],[],,False,,True,[],True,,True
WI,3,2,3.0,True,none,average,casual,1.0,True,[],['lot'],,True,,True,['lunch'],True,,False
NC,1,2,2.5,True,beer_and_wine,quiet,casual,2.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,2.0,True,none,loud,casual,1.0,True,[],[],,True,,,[],False,,False
AZ,1,1,2.5,True,full_bar,loud,casual,2.0,False,[],[],,False,,,[],False,,False
AZ,1,1,3.5,True,none,,casual,1.0,True,[],[],,True,,,[],True,True,False
AZ,1,1,3.0,True,none,loud,casual,1.0,False,[],[],,False,,,[],True,,False
AZ,1,1,3.5,True,none,average,casual,2.0,True,[],[],,False,,True,[],True,,True
WI,3,2,3.0,False,none,loud,casual,2.0,False,[],['street'],,True,,,"['lunch', 'dinner']",True,,False
QC,3,2,2.0,True,none,quiet,casual,1.0,True,[],[],,True,,False,['dinner'],False,,False
QC,3,2,4.0,False,beer_and_wine,average,casual,2.0,False,[],[],,True,,False,"['lunch', 'dinner']",True,,True
QC,3,2,2.5,True,full_bar,average,casual,2.0,True,[],[],,False,,,[],True,,True
QC,3,2,4.0,True,none,average,casual,2.0,True,['casual'],[],,True,,,[],True,,True
AZ,1,1,3.0,False,none,average,casual,1.0,False,[],['lot'],,True,,,[],True,,False
EDH,5,5,3.5,True,full_bar,loud,casual,2.0,False,[],['street'],,False,,,['dinner'],True,,True
EDH,5,5,3.0,True,none,average,casual,1.0,True,[],[],,False,,False,[],True,,False
WI,3,2,4.0,False,none,loud,casual,1.0,True,[],['street'],,False,,,"['lunch', 'dinner']",True,,False
ON,3,2,3.0,True,none,quiet,casual,1.0,True,[],[],,False,,,[],False,,True
AZ,1,1,2.0,True,none,average,casual,1.0,False,[],['street'],,True,,False,[],False,,True
PA,2,2,4.0,False,full_bar,average,casual,2.0,False,[],[],,True,,,['dinner'],True,,False
WI,3,2,2.5,True,none,average,casual,1.0,True,[],['lot'],,True,,,[],False,,False
AZ,1,1,2.0,True,none,average,casual,2.0,True,[],[],,False,,,[],True,,False
EDH,5,5,4.5,True,none,,casual,3.0,True,[],['street'],,,,True,[],False,,True
BW,4,5,2.5,True,full_bar,,casual,2.0,False,[],[],,False,outdoor,,[],True,False,True
BW,4,5,3.5,True,beer_and_wine,quiet,casual,2.0,True,[],[],,True,outdoor,,[],True,,True
NV,1,1,3.0,False,none,average,casual,1.0,False,[],['lot'],,True,,,['breakfast'],True,,True
AZ,1,1,3.0,True,full_bar,quiet,casual,2.0,False,[],[],,True,,True,[],True,,True
EDH,5,5,4.5,True,full_bar,average,casual,3.0,False,[],[],,True,,False,[],True,,False
AZ,1,1,2.5,False,beer_and_wine,quiet,casual,1.0,True,[],[],,False,,,[],True,,False
NV,1,1,2.5,True,none,quiet,casual,1.0,True,[],[],,False,,,[],True,,False
NV,1,1,3.5,True,none,very_loud,casual,2.0,False,[],[],,True,,False,[],False,,False
QC,3,2,3.0,True,full_bar,quiet,casual,3.0,False,[],[],,True,,False,[],True,,False
MLN,5,5,4.5,True,full_bar,average,casual,2.0,True,[],[],,True,,,[],True,,False
ON,3,2,4.5,True,none,quiet,casual,1.0,False,[],[],,True,,True,['lunch'],False,,False
WI,3,2,4.5,True,full_bar,loud,casual,2.0,False,['casual'],[],,True,,,[],True,,True
WI,3,2,3.5,True,full_bar,loud,casual,1.0,False,[],[],,True,no,False,,True,,False
NC,1,2,3.0,True,full_bar,,casual,2.0,False,['casual'],[],,True,,False,[],True,,False
QC,3,2,4.5,True,beer_and_wine,average,casual,2.0,False,['casual'],[],,True,,False,['dinner'],True,,False
AZ,1,1,3.5,True,none,quiet,casual,1.0,False,[],[],,False,,,[],True,,True
PA,2,2,4.5,True,none,average,casual,1.0,False,[],['garage'],,True,,,[],False,,False
AZ,1,1,5.0,True,none,average,casual,2.0,False,[],[],,True,,,[],False,,True
AZ,1,1,3.5,False,full_bar,quiet,casual,2.0,False,[],['lot'],,False,,,['dinner'],True,,False
WI,3,2,3.5,True,none,average,casual,1.0,False,[],[],,,,,[],True,,False
WI,3,2,3.0,True,full_bar,quiet,,2.0,,[],['lot'],,False,yes,,,True,,False
AZ,1,1,2.0,True,none,quiet,casual,1.0,,[],[],,True,,True,[],False,,True
AZ,1,1,2.5,True,full_bar,quiet,casual,2.0,False,[],[],,True,,,[],True,,False
AZ,1,1,3.5,False,beer_and_wine,,casual,2.0,False,,['lot'],,True,outdoor,,['dinner'],True,False,True
QC,3,2,3.5,True,beer_and_wine,average,casual,2.0,True,[],[],,True,,,[],True,,True
QC,3,2,3.5,False,full_bar,quiet,casual,3.0,,[],['street'],,False,,,['dinner'],False,,False
QC,3,2,2.5,True,none,average,casual,2.0,False,[],[],,True,,,[],False,,True
QC,3,2,3.5,True,beer_and_wine,,casual,3.0,False,"['classy', 'casual']",['street'],,True,,,[],True,,True
QC,3,2,3.0,True,full_bar,,,3.0,False,[],['lot'],,True,,True,[],True,,False
EDH,5,5,4.0,True,full_bar,average,dressy,3.0,False,[],[],,True,,,[],True,,False
EDH,5,5,4.0,True,full_bar,,,3.0,False,[],[],,True,,,['dinner'],True,False,False
AZ,1,1,3.0,False,full_bar,,casual,2.0,False,[],['lot'],,True,,,['dinner'],True,,True
QC,3,2,2.5,True,beer_and_wine,average,casual,2.0,False,[],[],,True,,False,['lunch'],True,,False
EDH,5,5,3.5,False,beer_and_wine,quiet,casual,2.0,True,[],[],,True,,,[],True,,False
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,[],[],,True,,False,,True,,True
PA,2,2,4.5,True,none,average,casual,1.0,True,[],['lot'],,True,,,"['lunch', 'dinner']",True,,False
EDH,5,5,4.0,True,full_bar,average,casual,1.0,True,[],[],,True,,False,['dinner'],True,,False
EDH,5,5,4.0,True,full_bar,loud,casual,2.0,,[],[],,False,,True,[],True,False,False
ON,3,2,3.0,False,none,average,casual,1.0,True,[],[],,True,,False,[],False,,False
AZ,1,1,2.5,False,full_bar,average,casual,2.0,False,"['intimate', 'trendy']",['lot'],,False,,,[],True,,True
PA,2,2,1.5,True,none,quiet,casual,1.0,True,[],['street'],,False,,,[],True,,False
PA,2,2,4.0,True,none,average,casual,2.0,False,[],[],,False,,True,"['lunch', 'dinner']",True,,True
AZ,1,1,3.0,False,none,quiet,casual,2.0,False,[],[],,True,,,[],,,False
WI,3,2,3.5,False,full_bar,average,casual,2.0,,['casual'],['street'],,True,,True,"['lunch', 'dinner', 'brunch']",True,,False
